Date,P1,P2,P3,P4,P5
31/05/2000,6372.70,8.11712E+12,1.62514E+15,2.57753E+11,7248529800
01/06/2000,6410.65,5.09438E+12,1.63024E+15,2.58548E+11,8043204800
02/06/2000,6540.20,8.66533E+12,1.6389E+15,2.59872E+11,9368138800
05/06/2000,6588.05,5.13084E+12,1.64403E+15,2.60651E+11,10146948800
06/06/2000,6554.80,6.63251E+12,1.65067E+15,2.61663E+11,9135092800
07/06/2000,6511.60,5.11856E+12,1.65579E+15,2.62449E+11,8349024800
08/06/2000,6531.25,4.99261E+12,1.66078E+15,2.63214E+11,9113442800
09/06/2000,6475.25,4.2851E+12,1.66506E+15,2.63875E+11,8451676800
12/06/2000,6455.35,2.91791E+12,1.66798E+15,2.64327E+11,7999662800
13/06/2000,6473.00,4.98289E+12,1.67296E+15,2.65097E+11,8769458800
14/06/2000,6499.40,5.56227E+12,1.67853E+15,2.65953E+11,9625271800
15/06/2000,6528.50,6.08271E+12,1.68461E+15,2.66885E+11,10556988800
16/06/2000,6520.80,5.28718E+12,1.6899E+15,2.67696E+11,9746171800
19/06/2000,6491.60,3.62871E+12,1.69352E+15,2.68255E+11,9187185800
20/06/2000,6513.35,4.00771E+12,1.69753E+15,2.6887E+11,9802492800
21/06/2000,6480.75,4.34927E+12,1.70188E+15,2.69541E+11,9131386800
22/06/2000,6472.25,5.64297E+12,1.70752E+15,2.70413E+11,8259515800
23/06/2000,6390.80,5.23141E+12,1.71276E+15,2.71231E+11,7440930800
26/06/2000,6408.35,3.71422E+12,1.71647E+15,2.71811E+11,8020520800
27/06/2000,6397.00,5.06714E+12,1.72154E+15,2.72603E+11,7228408800
28/06/2000,6352.60,5.1564E+12,1.72669E+15,2.73415E+11,6416709800
29/06/2000,6271.00,6.71515E+12,1.73341E+15,2.74486E+11,5345883800
30/06/2000,6281.10,5.81143E+12,1.73922E+15,2.75411E+11,6271108800
03/07/2000,6389.85,4.74514E+12,1.74397E+15,2.76153E+11,7013714800
04/07/2000,6437.80,4.25797E+12,1.74822E+15,2.76815E+11,7675115800
05/07/2000,6395.75,5.8936E+12,1.75412E+15,2.77736E+11,6753628800
06/07/2000,6389.90,5.29736E+12,1.75941E+15,2.78565E+11,5924607800
07/07/2000,6446.40,5.11381E+12,1.76453E+15,2.79359E+11,6717888800
10/07/2000,6489.25,3.96358E+12,1.76849E+15,2.79969E+11,7328680800
11/07/2000,6480.30,5.18805E+12,1.77368E+15,2.8077E+11,6528092800
12/07/2000,6505.95,6.28126E+12,1.77996E+15,2.81735E+11,7493556800
13/07/2000,6495.50,6.8101E+12,1.78677E+15,2.82784E+11,6445122800
14/07/2000,6477.70,5.35099E+12,1.79212E+15,2.8361E+11,5619059800
17/07/2000,6499.70,4.9858E+12,1.79711E+15,2.84377E+11,6386140800
18/07/2000,6488.00,5.03488E+12,1.80214E+15,2.85153E+11,5610111800
19/07/2000,6456.90,4.8209E+12,1.80696E+15,2.859E+11,4863483800
20/07/2000,6465.90,4.8633E+12,1.81183E+15,2.86652E+11,5615629800
21/07/2000,6417.25,4.48022E+12,1.81631E+15,2.8735E+11,4917476800
24/07/2000,6377.80,3.64639E+12,1.81995E+15,2.87922E+11,4345744800
25/07/2000,6378.30,4.47436E+12,1.82443E+15,2.88623E+11,5047241800
26/07/2000,6402.25,4.95331E+12,1.82938E+15,2.89397E+11,5820924800
27/07/2000,6404.20,6.64686E+12,1.83603E+15,2.90435E+11,6858814800
28/07/2000,6361.45,6.02491E+12,1.84205E+15,2.91382E+11,5911717800
31/07/2000,6320.10,4.53324E+12,1.84659E+15,2.92099E+11,5194443800
01/08/2000,6367.30,4.16258E+12,1.85075E+15,2.92753E+11,5848186800
02/08/2000,6401.55,6.58432E+12,1.85733E+15,2.93781E+11,6876737800
03/08/2000,6348.15,6.31158E+12,1.86364E+15,2.94776E+11,5882498800
04/08/2000,6366.05,4.62325E+12,1.86827E+15,2.95502E+11,6608734800
07/08/2000,6377.85,4.17212E+12,1.87244E+15,2.96156E+11,7262891800
08/08/2000,6385.15,5.15246E+12,1.87759E+15,2.96963E+11,8069835800
09/08/2000,6410.60,5.22666E+12,1.88282E+15,2.97778E+11,8885150800
10/08/2000,6391.70,4.31715E+12,1.88714E+15,2.98454E+11,8209720800
11/08/2000,6371.50,5.69555E+12,1.89283E+15,2.99348E+11,7315809800
14/08/2000,6408.35,4.01592E+12,1.89685E+15,2.99974E+11,7942479800
15/08/2000,6451.35,5.33062E+12,1.90218E+15,3.00801E+11,8768759800
16/08/2000,6505.25,6.04738E+12,1.90823E+15,3.0173E+11,9698374800
17/08/2000,6509.70,5.85826E+12,1.91408E+15,3.0263E+11,10598302800
18/08/2000,6531.40,5.25564E+12,1.91934E+15,3.03435E+11,11402975800
21/08/2000,6523.45,3.94812E+12,1.92329E+15,3.0404E+11,10797755800
22/08/2000,6562.75,7.3471E+12,1.93064E+15,3.0516E+11,11917271800
23/08/2000,6562.95,6.44898E+12,1.93708E+15,3.06142E+11,12899906800
24/08/2000,6576.10,7.0158E+12,1.9441E+15,3.07209E+11,13966770800
25/08/2000,6578.70,5.68917E+12,1.94979E+15,3.08074E+11,14831557800
29/08/2000,6580.65,4.7237E+12,1.95451E+15,3.08792E+11,15549373800
30/08/2000,6605.50,6.16281E+12,1.96068E+15,3.09725E+11,16482354800
31/08/2000,6630.45,9.35256E+12,1.97003E+15,3.11135E+11,17892901800
01/09/2000,6755.65,8.89002E+12,1.97892E+15,3.12451E+11,19208839800
04/09/2000,6805.85,5.3563E+12,1.98427E+15,3.13238E+11,19995853800
05/09/2000,6773.55,5.97618E+12,1.99025E+15,3.1412E+11,19113571800
06/09/2000,6727.20,5.89879E+12,1.99615E+15,3.14997E+11,18236714800
07/09/2000,6688.80,6.67019E+12,2.00282E+15,3.15995E+11,17239496800
08/09/2000,6632.65,6.12923E+12,2.00895E+15,3.16919E+11,16315397800
11/09/2000,6498.10,6.26666E+12,2.01522E+15,3.17883E+11,15351013800
12/09/2000,6555.25,5.69938E+12,2.02091E+15,3.18752E+11,16220450800
13/09/2000,6506.95,6.59648E+12,2.02751E+15,3.19766E+11,15206691800
14/09/2000,6520.65,7.00075E+12,2.03451E+15,3.2084E+11,16280319800
15/09/2000,6488.25,7.29571E+12,2.04181E+15,3.21964E+11,15155870800
18/09/2000,6417.85,5.06225E+12,2.04687E+15,3.22753E+11,14367094800
19/09/2000,6387.00,5.97488E+12,2.05284E+15,3.23689E+11,13431619800
20/09/2000,6342.55,6.01615E+12,2.05886E+15,3.24637E+11,12483081800
21/09/2000,6215.80,8.70623E+12,2.06757E+15,3.26038E+11,11082420800
22/09/2000,6140.50,7.22516E+12,2.07479E+15,3.27214E+11,9905779800
25/09/2000,6257.95,6.18371E+12,2.08098E+15,3.28203E+11,10893915800
26/09/2000,6225.15,5.3134E+12,2.08629E+15,3.29056E+11,10040378800
27/09/2000,6256.60,6.87059E+12,2.09316E+15,3.30154E+11,11138513800
28/09/2000,6250.70,6.22478E+12,2.09938E+15,3.3115E+11,10142660800
29/09/2000,6283.00,5.12765E+12,2.10451E+15,3.31966E+11,10958775800
02/10/2000,6321.35,5.42242E+12,2.10994E+15,3.32824E+11,11816569800
03/10/2000,6324.55,5.42732E+12,2.11536E+15,3.33682E+11,12674705800
04/10/2000,6319.00,5.91469E+12,2.12128E+15,3.34618E+11,11738688800
05/10/2000,6362.00,5.77488E+12,2.12705E+15,3.35526E+11,12646403800
06/10/2000,6377.35,6.36574E+12,2.13342E+15,3.36524E+11,13644582800
09/10/2000,6322.40,4.25757E+12,2.13768E+15,3.37197E+11,12971172800
10/10/2000,6270.05,7.44497E+12,2.14512E+15,3.38385E+11,11783786800
11/10/2000,6172.90,7.297E+12,2.15242E+15,3.39567E+11,10601683800
12/10/2000,6140.05,5.96986E+12,2.15839E+15,3.40539E+11,9629401800
13/10/2000,6130.15,6.75636E+12,2.16514E+15,3.41641E+11,8527249800
16/10/2000,6250.80,5.98271E+12,2.17113E+15,3.42598E+11,9484360800
17/10/2000,6243.05,6.45236E+12,2.17758E+15,3.43632E+11,8450833800
18/10/2000,6110.20,6.09316E+12,2.18367E+15,3.44629E+11,7453622800
19/10/2000,6197.15,5.71748E+12,2.18939E+15,3.45552E+11,8376220800
20/10/2000,6252.40,6.59155E+12,2.19598E+15,3.46606E+11,9430463800
23/10/2000,6299.10,4.60778E+12,2.20059E+15,3.47338E+11,10161961800
24/10/2000,6376.10,7.09696E+12,2.20769E+15,3.48451E+11,11275018800
25/10/2000,6384.20,6.15434E+12,2.21384E+15,3.49415E+11,12239014800
26/10/2000,6335.85,5.50296E+12,2.21934E+15,3.50283E+11,11370470800
27/10/2000,6355.10,5.05994E+12,2.2244E+15,3.51079E+11,12166672800
30/10/2000,6351.40,3.90055E+12,2.2283E+15,3.51693E+11,11552548800
31/10/2000,6432.10,6.3462E+12,2.23465E+15,3.5268E+11,12539193800
01/11/2000,6452.45,7.06979E+12,2.24172E+15,3.53776E+11,13634869800
02/11/2000,6434.20,8.01484E+12,2.24973E+15,3.55021E+11,12389207800
03/11/2000,6406.90,7.89561E+12,2.25763E+15,3.56254E+11,11156846800
06/11/2000,6408.20,6.44947E+12,2.26408E+15,3.5726E+11,12163286800
07/11/2000,6436.70,6.29695E+12,2.27038E+15,3.58239E+11,13141575800
08/11/2000,6484.80,6.12994E+12,2.27651E+15,3.59184E+11,14086853800
09/11/2000,6455.45,5.81475E+12,2.28232E+15,3.60085E+11,13186103800
10/11/2000,6390.35,5.81926E+12,2.28814E+15,3.60995E+11,12275470800
13/11/2000,6334.75,4.368E+12,2.29251E+15,3.61685E+11,11585940800
14/11/2000,6348.25,7.29488E+12,2.2998E+15,3.62834E+11,12735057800
15/11/2000,6415.50,5.95552E+12,2.30576E+15,3.63762E+11,13663359800
16/11/2000,6447.45,6.48211E+12,2.31224E+15,3.64768E+11,14668735800
17/11/2000,6443.35,4.75654E+12,2.317E+15,3.65506E+11,13930526800
20/11/2000,6393.95,5.45389E+12,2.32245E+15,3.66359E+11,13077549800
21/11/2000,6363.50,5.20782E+12,2.32766E+15,3.67177E+11,12259160800
22/11/2000,6296.90,7.30177E+12,2.33496E+15,3.68337E+11,11099578800
23/11/2000,6252.40,4.44026E+12,2.3394E+15,3.69047E+11,10389409800
24/11/2000,6298.25,5.46912E+12,2.34487E+15,3.69915E+11,11257764800
27/11/2000,6360.40,3.86088E+12,2.34873E+15,3.70522E+11,11864782800
28/11/2000,6308.10,5.26906E+12,2.354E+15,3.71357E+11,11029498800
29/11/2000,6202.25,5.98392E+12,2.35998E+15,3.72322E+11,10064700800
30/11/2000,6117.45,5.92687E+12,2.36591E+15,3.73291E+11,9095853800
01/12/2000,6160.20,6.58054E+12,2.37249E+15,3.74359E+11,10164087800
04/12/2000,6142.35,4.05643E+12,2.37655E+15,3.7502E+11,9503684800
05/12/2000,6238.40,6.22784E+12,2.38278E+15,3.76018E+11,10501992800
06/12/2000,6312.20,8.44928E+12,2.39122E+15,3.77357E+11,11840555800
07/12/2000,6210.45,6.12866E+12,2.39735E+15,3.78343E+11,10853725800
08/12/2000,6282.70,6.67276E+12,2.40403E+15,3.79406E+11,11915810800
11/12/2000,6329.45,6.5358E+12,2.41056E+15,3.80438E+11,12948412800
12/12/2000,6363.40,5.9423E+12,2.4165E+15,3.81372E+11,13882236800
13/12/2000,6394.05,6.55106E+12,2.42306E+15,3.82397E+11,14906792800
14/12/2000,6319.35,7.41796E+12,2.43047E+15,3.8357E+11,13732943800
15/12/2000,6222.35,7.47419E+12,2.43795E+15,3.84772E+11,12531758800
18/12/2000,6218.00,4.05954E+12,2.44201E+15,3.85424E+11,11878889800
19/12/2000,6252.95,5.11647E+12,2.44712E+15,3.86243E+11,12697138800
20/12/2000,6216.70,5.54674E+12,2.45267E+15,3.87135E+11,11804905800
21/12/2000,6131.50,6.1116E+12,2.45878E+15,3.88132E+11,10808151800
22/12/2000,6128.35,1.79935E+12,2.46058E+15,3.88425E+11,10514540800
27/12/2000,6157.85,2.2011E+12,2.46278E+15,3.88783E+11,10871986800
28/12/2000,6200.05,1.95716E+12,2.46474E+15,3.89098E+11,11187655800
29/12/2000,6213.20,2.34263E+12,2.46708E+15,3.89475E+11,11564696800
02/01/2001,6223.00,4.41244E+12,2.47149E+15,3.90185E+11,12273750800
03/01/2001,6102.00,6.99969E+12,2.47849E+15,3.91332E+11,11126636800
04/01/2001,6117.60,1.00353E+13,2.48853E+15,3.92972E+11,12767033800
05/01/2001,6197.30,8.01853E+12,2.49655E+15,3.94266E+11,14060908800
08/01/2001,6175.05,8.95014E+12,2.5055E+15,3.95715E+11,12611504800
09/01/2001,6131.15,8.10272E+12,2.5136E+15,3.97037E+11,11289938800
10/01/2001,6080.15,9.85973E+12,2.52346E+15,3.98658E+11,9668312800
11/01/2001,6083.50,9.15697E+12,2.53262E+15,4.00164E+11,11173526800
12/01/2001,6144.15,9.22609E+12,2.54184E+15,4.01665E+11,12675131800
15/01/2001,6171.10,4.54642E+12,2.54639E+15,4.02402E+11,13411858800
16/01/2001,6125.25,7.5908E+12,2.55398E+15,4.03641E+11,12172595800
17/01/2001,6144.40,9.14552E+12,2.56313E+15,4.0513E+11,13661026800
18/01/2001,6197.70,7.23306E+12,2.57036E+15,4.06297E+11,14828082800
19/01/2001,6231.40,9.96147E+12,2.58032E+15,4.07895E+11,16426674800
22/01/2001,6207.60,7.34419E+12,2.58767E+15,4.09078E+11,15243577800
23/01/2001,6210.10,5.29754E+12,2.59296E+15,4.09932E+11,16096629800
24/01/2001,6261.95,7.41221E+12,2.60037E+15,4.11115E+11,17280320800
25/01/2001,6263.10,8.15554E+12,2.60853E+15,4.12417E+11,18582477800
26/01/2001,6259.40,7.76427E+12,2.61629E+15,4.13658E+11,17342060800
29/01/2001,6302.25,5.88739E+12,2.62218E+15,4.14592E+11,18276233800
30/01/2001,6318.80,7.1073E+12,2.62929E+15,4.15717E+11,19401020800
31/01/2001,6312.60,1.02993E+13,2.63959E+15,4.17348E+11,17769476800
01/02/2001,6271.65,7.70121E+12,2.64729E+15,4.18576E+11,16541536800
02/02/2001,6271.20,6.67998E+12,2.65397E+15,4.19641E+11,15476353800
05/02/2001,6259.20,6.00324E+12,2.65997E+15,4.20601E+11,14517247800
06/02/2001,6284.65,8.26925E+12,2.66824E+15,4.21916E+11,15833033800
07/02/2001,6245.35,1.15926E+13,2.67983E+15,4.23773E+11,13976833800
08/02/2001,6234.20,6.76168E+12,2.6866E+15,4.24857E+11,12892222800
09/02/2001,6183.35,9.69295E+12,2.69629E+15,4.26425E+11,11324634800
12/02/2001,6198.45,6.11527E+12,2.7024E+15,4.27411E+11,12311215800
13/02/2001,6236.15,7.31109E+12,2.70972E+15,4.28584E+11,13483588800
14/02/2001,6180.05,9.81946E+12,2.71954E+15,4.30173E+11,11894691800
15/02/2001,6184.10,7.13194E+12,2.72667E+15,4.31326E+11,13047962800
16/02/2001,6140.35,6.90955E+12,2.73358E+15,4.32451E+11,11922693800
19/02/2001,6083.70,5.32374E+12,2.7389E+15,4.33326E+11,11047611800
20/02/2001,6054.40,6.35071E+12,2.74525E+15,4.34375E+11,9998669800
21/02/2001,5960.30,7.81574E+12,2.75307E+15,4.35686E+11,8687370800
22/02/2001,5974.20,7.59194E+12,2.76066E+15,4.36957E+11,9958158800
23/02/2001,5964.05,6.40264E+12,2.76706E+15,4.38031E+11,8884619800
26/02/2001,5958.65,5.87454E+12,2.77294E+15,4.39017E+11,7898734800
27/02/2001,5941.10,6.57349E+12,2.77951E+15,4.40123E+11,6792291800
28/02/2001,5949.35,7.15266E+12,2.78666E+15,4.41325E+11,7994550800
01/03/2001,5908.65,8.01425E+12,2.79468E+15,4.42682E+11,6638191800
02/03/2001,5876.80,7.45929E+12,2.80214E+15,4.43951E+11,5368914800
05/03/2001,5894.10,5.59158E+12,2.80773E+15,4.449E+11,6317588800
06/03/2001,5977.80,8.65942E+12,2.81639E+15,4.46348E+11,7766184800
07/03/2001,6002.45,7.80935E+12,2.8242E+15,4.47649E+11,9067211800
08/03/2001,6016.20,7.85847E+12,2.83205E+15,4.48955E+11,10373430800
09/03/2001,5956.05,5.09E+12,2.83714E+15,4.4981E+11,9518837800
12/03/2001,5851.80,5.585E+12,2.84273E+15,4.50764E+11,8564430800
13/03/2001,5773.60,7.29957E+12,2.85003E+15,4.52029E+11,7300129800
14/03/2001,5606.60,9.47374E+12,2.8595E+15,4.53719E+11,5610382800
15/03/2001,5662.00,7.90936E+12,2.86741E+15,4.55115E+11,7007302800
16/03/2001,5642.70,7.65878E+12,2.87507E+15,4.56473E+11,5650012800
19/03/2001,5572.80,5.8373E+12,2.88091E+15,4.5752E+11,4602550800
20/03/2001,5599.20,6.74851E+12,2.88766E+15,4.58725E+11,5807814800
21/03/2001,5571.40,7.40945E+12,2.89507E+15,4.60055E+11,4477906800
22/03/2001,5410.15,9.03154E+12,2.9041E+15,4.61725E+11,2808537800
23/03/2001,5376.40,6.88176E+12,2.91098E+15,4.63005E+11,1528542800
26/03/2001,5491.50,6.12293E+12,2.9171E+15,4.6412E+11,2643526800
27/03/2001,5637.10,7.05249E+12,2.92416E+15,4.65371E+11,3894610800
28/03/2001,5660.20,6.50143E+12,2.93066E+15,4.66519E+11,5043232800
29/03/2001,5566.95,7.62776E+12,2.93828E+15,4.6789E+11,3673045800
30/03/2001,5619.45,6.56254E+12,2.94485E+15,4.69057E+11,4840871800
02/04/2001,5606.30,5.2219E+12,2.95007E+15,4.69989E+11,3909436800
03/04/2001,5539.05,6.81654E+12,2.95689E+15,4.7122E+11,2678803800
04/04/2001,5445.80,7.8679E+12,2.96475E+15,4.72664E+11,1234039800
05/04/2001,5593.80,7.41786E+12,2.97217E+15,4.7399E+11,2560125800
06/04/2001,5614.35,5.83869E+12,2.97801E+15,4.7503E+11,3600083800
09/04/2001,5624.90,5.67228E+12,2.98368E+15,4.76039E+11,4608507800
10/04/2001,5735.65,8.46253E+12,2.99214E+15,4.77514E+11,6083933800
11/04/2001,5804.05,8.75506E+12,3.0009E+15,4.79023E+11,7592372800
12/04/2001,5765.60,4.95657E+12,3.00586E+15,4.79882E+11,6732693800
17/04/2001,5714.70,5.9693E+12,3.01183E+15,4.80927E+11,5688141800
18/04/2001,5831.65,8.28961E+12,3.02012E+15,4.82348E+11,7109627800
19/04/2001,5894.05,1.08014E+13,3.03092E+15,4.84181E+11,8942215800
20/04/2001,5858.70,7.02734E+12,3.03794E+15,4.8538E+11,7742745800
23/04/2001,5861.80,6.12454E+12,3.04407E+15,4.86425E+11,8787568800
24/04/2001,5867.45,6.73066E+12,3.0508E+15,4.87572E+11,9934686800
25/04/2001,5814.25,7.04337E+12,3.05784E+15,4.88784E+11,8723289800
26/04/2001,5822.95,7.03252E+12,3.06487E+15,4.89991E+11,9931013800
27/04/2001,5907.25,6.8337E+12,3.07171E+15,4.91148E+11,11087846800
30/04/2001,5971.70,5.46697E+12,3.07718E+15,4.92064E+11,12003326800
01/05/2001,5941.95,4.87266E+12,3.08205E+15,4.92884E+11,11183282800
02/05/2001,5930.10,1.07172E+13,3.09277E+15,4.94691E+11,9376031800
03/05/2001,5829.95,1.06887E+13,3.10345E+15,4.96524E+11,7542612800
04/05/2001,5812.80,7.57375E+12,3.11103E+15,4.97827E+11,6239668800
08/05/2001,5868.15,7.2916E+12,3.11832E+15,4.9907E+11,7482241800
09/05/2001,5866.05,6.58189E+12,3.1249E+15,5.00192E+11,6360210800
10/05/2001,5931.00,8.65324E+12,3.13355E+15,5.01651E+11,7819195800
11/05/2001,5933.95,7.13441E+12,3.14069E+15,5.02853E+11,9021498800
14/05/2001,5793.65,5.62041E+12,3.14631E+15,5.03823E+11,8051399800
15/05/2001,5774.35,6.35798E+12,3.15267E+15,5.04924E+11,6950326800
16/05/2001,5826.20,7.57252E+12,3.16024E+15,5.06224E+11,8250061800
17/05/2001,5926.20,8.90923E+12,3.16915E+15,5.07728E+11,9753424800
18/05/2001,5915.55,6.2256E+12,3.17537E+15,5.0878E+11,8701011800
21/05/2001,5938.05,5.41595E+12,3.18079E+15,5.09692E+11,9613087800
22/05/2001,5965.25,9.09111E+12,3.18988E+15,5.11216E+11,11137098800
23/05/2001,5937.00,6.33202E+12,3.19621E+15,5.12283E+11,10070562800
24/05/2001,5919.65,5.24541E+12,3.20146E+15,5.13169E+11,9184460800
25/05/2001,5894.80,5.3113E+12,3.20677E+15,5.1407E+11,8283445800
29/05/2001,5873.70,5.95354E+12,3.21272E+15,5.15083E+11,7269852800
30/05/2001,5826.40,7.93718E+12,3.22066E+15,5.16446E+11,5907574800
31/05/2001,5781.80,7.90968E+12,3.22857E+15,5.17814E+11,4539544800
01/06/2001,5800.00,6.87682E+12,3.23545E+15,5.18999E+11,5725203800
04/06/2001,5835.45,6.32407E+12,3.24177E+15,5.20083E+11,6808936800
05/06/2001,5883.05,7.46321E+12,3.24924E+15,5.21352E+11,8077531800
06/06/2001,5925.80,8.32244E+12,3.25756E+15,5.22756E+11,9481973800
07/06/2001,5917.85,6.29146E+12,3.26385E+15,5.23819E+11,8418841800
08/06/2001,5958.30,7.6536E+12,3.2715E+15,5.25104E+11,9703368800
11/06/2001,5904.45,6.19144E+12,3.27769E+15,5.26152E+11,8654762800
12/06/2001,5831.45,8.52901E+12,3.28622E+15,5.27615E+11,7192173800
13/06/2001,5833.05,6.37404E+12,3.2926E+15,5.28708E+11,8284919800
14/06/2001,5777.40,6.93064E+12,3.29953E+15,5.29907E+11,7085306800
15/06/2001,5706.95,8.41341E+12,3.30794E+15,5.31382E+11,5611066800
18/06/2001,5697.30,6.0958E+12,3.31404E+15,5.32451E+11,4541121800
19/06/2001,5705.40,6.42079E+12,3.32046E+15,5.33577E+11,5666510800
20/06/2001,5667.20,8.21227E+12,3.32867E+15,5.35026E+11,4217422800
21/06/2001,5676.15,6.42695E+12,3.3351E+15,5.36158E+11,5349695800
22/06/2001,5663.75,7.21062E+12,3.34231E+15,5.37431E+11,4076577800
25/06/2001,5671.45,5.6966E+12,3.348E+15,5.38436E+11,5081011800
26/06/2001,5601.80,7.24704E+12,3.35525E+15,5.39729E+11,3787312800
27/06/2001,5582.00,6.83901E+12,3.36209E+15,5.40955E+11,2562122800
28/06/2001,5582.30,9.81237E+12,3.3719E+15,5.42712E+11,4319886800
29/06/2001,5630.60,8.61489E+12,3.38052E+15,5.44242E+11,5849898800
02/07/2001,5669.00,6.79385E+12,3.38731E+15,5.45441E+11,7048320800
03/07/2001,5678.20,7.27322E+12,3.39458E+15,5.46722E+11,8329223800
04/07/2001,5615.90,4.85053E+12,3.39944E+15,5.47585E+11,7465509800
05/07/2001,5555.50,9.92461E+12,3.40936E+15,5.49372E+11,5679061800
06/07/2001,5496.75,7.79739E+12,3.41716E+15,5.5079E+11,4260516800
09/07/2001,5454.20,6.71925E+12,3.42388E+15,5.52022E+11,3028575800
10/07/2001,5485.30,6.42676E+12,3.4303E+15,5.53194E+11,4200209800
11/07/2001,5424.45,7.51785E+12,3.43782E+15,5.5458E+11,2814290800
12/07/2001,5444.75,7.8673E+12,3.44569E+15,5.56025E+11,4259224800
13/07/2001,5491.85,5.79054E+12,3.45148E+15,5.57079E+11,5313612800
16/07/2001,5520.30,3.97401E+12,3.45545E+15,5.57799E+11,6033502800
17/07/2001,5462.75,6.72701E+12,3.46218E+15,5.59031E+11,4802070800
18/07/2001,5405.45,7.27577E+12,3.46946E+15,5.60377E+11,3456064800
19/07/2001,5379.80,7.37786E+12,3.47683E+15,5.61748E+11,2084663800
20/07/2001,5393.90,5.86474E+12,3.4827E+15,5.62835E+11,3171955800
23/07/2001,5406.30,5.9332E+12,3.48863E+15,5.63933E+11,4269416800
24/07/2001,5362.90,7.56509E+12,3.4962E+15,5.65343E+11,2858782800
25/07/2001,5305.30,7.66856E+12,3.50387E+15,5.66789E+11,1413330800
26/07/2001,5296.10,7.198E+12,3.51106E+15,5.68148E+11,54217800
27/07/2001,5344.60,6.33397E+12,3.5174E+15,5.69333E+11,1239333800
30/07/2001,5416.50,4.85227E+12,3.52225E+15,5.70229E+11,2135165800
31/07/2001,5470.30,6.73762E+12,3.52899E+15,5.71461E+11,3366837800
01/08/2001,5524.25,5.75122E+12,3.53474E+15,5.72502E+11,4407924800
02/08/2001,5589.00,9.27085E+12,3.54401E+15,5.7416E+11,6066691800
03/08/2001,5550.65,6.12549E+12,3.55013E+15,5.75264E+11,4963128800
06/08/2001,5538.60,4.26309E+12,3.5544E+15,5.76034E+11,4193422800
07/08/2001,5497.40,6.03096E+12,3.56043E+15,5.77131E+11,3096366800
08/08/2001,5485.55,6.2556E+12,3.56668E+15,5.78271E+11,1955988800
09/08/2001,5426.60,6.66867E+12,3.57335E+15,5.795E+11,727103800
10/08/2001,5433.75,5.39014E+12,3.57874E+15,5.80492E+11,1719077800
13/08/2001,5437.95,4.51567E+12,3.58326E+15,5.81322E+11,2549476800
14/08/2001,5478.10,6.36543E+12,3.58962E+15,5.82484E+11,3711454800
15/08/2001,5494.90,4.85518E+12,3.59448E+15,5.83368E+11,4595034800
16/08/2001,5426.10,6.7079E+12,3.60119E+15,5.84604E+11,3358806800
17/08/2001,5364.25,6.47881E+12,3.60767E+15,5.85812E+11,2151031800
20/08/2001,5329.40,4.40282E+12,3.61207E+15,5.86638E+11,1324893800
21/08/2001,5394.25,4.84615E+12,3.61691E+15,5.87536E+11,2223285800
22/08/2001,5422.30,6.40243E+12,3.62332E+15,5.88717E+11,3404044800
23/08/2001,5402.20,5.40289E+12,3.62872E+15,5.89717E+11,2403917800
24/08/2001,5428.60,5.68892E+12,3.63441E+15,5.90765E+11,3451871800
28/08/2001,5435.70,5.60393E+12,3.64001E+15,5.91796E+11,4482820800
29/08/2001,5422.25,5.56204E+12,3.64558E+15,5.92822E+11,3457040800
30/08/2001,5384.20,8.8639E+12,3.65444E+15,5.94468E+11,1810761800
31/08/2001,5338.15,7.64235E+12,3.66208E+15,5.959E+11,379113800
03/09/2001,5322.55,4.63077E+12,3.66671E+15,5.9677E+11,-490914200
04/09/2001,5335.45,8.68411E+12,3.6754E+15,5.98398E+11,1136709800
05/09/2001,5343.10,9.49038E+12,3.68489E+15,6.00174E+11,2912903800
06/09/2001,5261.40,9.71048E+12,3.6946E+15,6.02019E+11,1067296800
07/09/2001,5137.45,7.81133E+12,3.70241E+15,6.0354E+11,-453171200
10/09/2001,4983.10,7.015E+12,3.70942E+15,6.04948E+11,-1860929200
11/09/2001,4937.50,1.06437E+13,3.72007E+15,6.07103E+11,-4016610200
12/09/2001,4766.95,7.92325E+12,3.72799E+15,6.08765E+11,-5678732200
13/09/2001,4897.05,6.36306E+12,3.73435E+15,6.10065E+11,-4379366200
14/09/2001,4856.55,7.28892E+12,3.74164E+15,6.11566E+11,-5880210200
